2016-11-18 12:32:20.815 [main] INFO  cn.vpclub.DemoApplication - Starting DemoApplication on k8s-minion3 with PID 1482 (/home/vpclub/openshift/fabric/ipservice/target/classes started by vpclub in /home/vpclub/openshift/fabric/ipservice)
2016-11-18 13:04:17.172 [main] INFO  o.s.b.a.e.mvc.EndpointHandlerMapping - Mapped "{[/configprops || /configprops.json],methods=[GET],produces=[application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2016-11-18 13:04:17.172 [main] INFO  o.s.b.a.e.mvc.EndpointHandlerMapping - Mapped "{[/resume || /resume.json],methods=[POST]}" onto public java.lang.Object org.springframework.cloud.endpoint.GenericPostableMvcEndpoint.invoke()
2016-11-18 13:04:17.173 [main] INFO  o.s.b.a.e.mvc.EndpointHandlerMapping - Mapped "{[/pause || /pause.json],methods=[POST]}" onto public java.lang.Object org.springframework.cloud.endpoint.GenericPostableMvcEndpoint.invoke()
2016-11-18 13:04:17.173 [main] INFO  o.s.b.a.e.mvc.EndpointHandlerMapping - Mapped "{[/mappings || /mappings.json],methods=[GET],produces=[application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2016-11-18 13:04:17.174 [main] INFO  o.s.b.a.e.mvc.EndpointHandlerMapping - Mapped "{[/autoconfig || /autoconfig.json],methods=[GET],produces=[application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2016-11-18 13:04:17.175 [main] INFO  o.s.b.a.e.mvc.EndpointHandlerMapping - Mapped "{[/env/{name:.*}],methods=[GET],produces=[application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EnvironmentMvcEndpoint.value(java.lang.String)
2016-11-18 13:04:17.175 [main] INFO  o.s.b.a.e.mvc.EndpointHandlerMapping - Mapped "{[/env || /env.json],methods=[GET],produces=[application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2016-11-18 13:04:17.176 [main] INFO  o.s.b.a.e.mvc.EndpointHandlerMapping - Mapped "{[/dump || /dump.json],methods=[GET],produces=[application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2016-11-18 13:04:17.177 [main] INFO  o.s.b.a.e.mvc.EndpointHandlerMapping - Mapped "{[/env],methods=[POST]}" onto public java.lang.Object org.springframework.cloud.context.environment.EnvironmentManagerMvcEndpoint.value(java.util.Map<java.lang.String, java.lang.String>)
2016-11-18 13:04:17.177 [main] INFO  o.s.b.a.e.mvc.EndpointHandlerMapping - Mapped "{[/env/reset],methods=[POST]}" onto public java.util.Map<java.lang.String, java.lang.Object> org.springframework.cloud.context.environment.EnvironmentManagerMvcEndpoint.reset()
2016-11-18 13:04:17.178 [main] INFO  o.s.b.a.e.mvc.EndpointHandlerMapping - Mapped "{[/restart || /restart.json],methods=[POST]}" onto public java.lang.Object org.springframework.cloud.context.restart.RestartMvcEndpoint.invoke()
2016-11-18 13:04:17.179 [main] INFO  o.s.b.a.e.mvc.EndpointHandlerMapping - Mapped "{[/metrics/{name:.*}],methods=[GET],produces=[application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.MetricsMvcEndpoint.value(java.lang.String)
2016-11-18 13:04:17.179 [main] INFO  o.s.b.a.e.mvc.EndpointHandlerMapping - Mapped "{[/metrics || /metrics.json],methods=[GET],produces=[application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2016-11-18 13:04:17.180 [main] INFO  o.s.b.a.e.mvc.EndpointHandlerMapping - Mapped "{[/beans || /beans.json],methods=[GET],produces=[application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2016-11-18 13:04:17.181 [main] INFO  o.s.b.a.e.mvc.EndpointHandlerMapping - Mapped "{[/trace || /trace.json],methods=[GET],produces=[application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2016-11-18 13:04:17.181 [main] INFO  o.s.b.a.e.mvc.EndpointHandlerMapping - Mapped "{[/health || /health.json],produces=[application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.HealthMvcEndpoint.invoke(java.security.Principal)
2016-11-18 13:04:17.182 [main] INFO  o.s.b.a.e.mvc.EndpointHandlerMapping - Mapped "{[/refresh || /refresh.json],methods=[POST]}" onto public java.lang.Object org.springframework.cloud.endpoint.GenericPostableMvcEndpoint.invoke()
2016-11-18 13:04:17.361 [main] INFO  c.v.mockmvc.AppInfoControllerTest - Started AppInfoControllerTest in 15.725 seconds (JVM running for 17.958)
2016-11-18 13:04:17.414 [main] INFO  o.s.b.t.SpringBootMockServletContext - Initializing Spring FrameworkServlet ''
2016-11-18 13:04:17.414 [main] INFO  o.s.t.w.s.TestDispatcherServlet - FrameworkServlet '': initialization started
2016-11-18 13:04:17.434 [main] INFO  o.s.t.w.s.TestDispatcherServlet - FrameworkServlet '': initialization completed in 19 ms
2016-11-18 13:04:17.465 [main] INFO  c.v.mockmvc.AppInfoControllerTest - 查询应用系统信息列表paramMap: {"pageNumber":1,"pageSize":10,"token":null}
2016-11-18 13:04:17.538 [main] INFO  cn.vpclub.web.AppInfoController - findDataPage method request: {"pageSize":10,"startRow":0,"pageNo":null,"orderBy":"","appName":null}
2016-11-18 13:04:17.910 [main] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2016-11-18 13:04:17.920 [main] INFO  c.v.service.impl.AppInfoServiceImpl - findDataPage method param data: {"pageSize":10,"startRow":0,"pageNo":null,"orderBy":"","appName":null}
2016-11-18 13:04:18.106 [main] INFO  cn.vpclub.web.AppInfoController - findDataPage method return data: {"pageSize":10,"pageNumber":null,"totalRecord":12,"returnCode":1000,"message":"成功","pageData":[{"id":"3f429da418de4998b250a54400814c8e","appId":20000105,"parentAppId":0,"appName":"应用系统主题","appSecretKey":null,"createBy":"ceshi","createDate":1477379701000,"updateBy":null,"updateDate":1477379701000,"delFlag":0,"remarks":null},{"id":"ef4ca1dc5c444c6f817a338fa01413da","appId":20000105,"parentAppId":0,"appName":"应用系统主题","appSecretKey":null,"createBy":"ceshi","createDate":1477379875000,"updateBy":null,"updateDate":1477379875000,"delFlag":0,"remarks":null},{"id":"28e663b5d52f424494f3bf8fe280e21d","appId":100000034,"parentAppId":0,"appName":"和小宝O2O应用","appSecretKey":"6E30847A1E96BF2C","createBy":"1","createDate":1467636852000,"updateBy":"1","updateDate":1468484646000,"delFlag":0,"remarks":"和小宝"},{"id":"1899833e5fbf4dfba27a37e13cb5f932","appId":100000054,"parentAppId":0,"appName":"河北移动","appSecretKey":null,"createBy":null,"createDate":1478251859000,"updateBy":"1","updateDate":1478251859000,"delFlag":0,"remarks":"河北移动"},{"id":"d6605e4daf844f56b333f2d72692fb7a","appId":100000058,"parentAppId":0,"appName":"岭南优品","appSecretKey":null,"createBy":null,"createDate":1470193301000,"updateBy":"1","updateDate":1470195739000,"delFlag":0,"remarks":"岭南优品"},{"id":"2f2f4790e8014258960e61257cbb9695","appId":200000014,"parentAppId":0,"appName":"微品一元购应用","appSecretKey":"6E30847A1E96BF2C","createBy":"1","createDate":1468234942000,"updateBy":"1","updateDate":1469590204000,"delFlag":0,"remarks":"微品一元购自运营appInfo请勿修改"},{"id":"9a83504d443a47ebae8d62caf009155e","appId":200000018,"parentAppId":0,"appName":"梳理配置信息系统","appSecretKey":null,"createBy":"ceshi","createDate":1469442136000,"updateBy":"1","updateDate":1469775286000,"delFlag":0,"remarks":""},{"id":"b6a7dec2c82040519174f1ceda73026a","appId":200000047,"parentAppId":0,"appName":"新增查询的应用系统主题","appSecretKey":null,"createBy":"ceshi","createDate":1477379701000,"updateBy":null,"updateDate":1477379701000,"delFlag":0,"remarks":null},{"id":"d333f8c979dc4b74ab9f186e75dd5e18","appId":200000049,"parentAppId":0,"appName":"新增查询的应用系统主题","appSecretKey":null,"createBy":"ceshi","createDate":1477379875000,"updateBy":null,"updateDate":1477379875000,"delFlag":0,"remarks":null},{"id":"3ece622173634613b0dd914ddc460c27","appId":200000051,"parentAppId":0,"appName":"新增查询的应用系统主题","appSecretKey":null,"createBy":"ceshi","createDate":1478062037000,"updateBy":null,"updateDate":1478062037000,"delFlag":0,"remarks":null}]}
2016-11-18 13:04:18.110 [main] INFO  c.v.mockmvc.AppInfoControllerTest - 查询应用系统信息列表测试返回：{"pageSize":10,"pageNumber":null,"totalRecord":12,"returnCode":1000,"message":"成功","pageData":[{"id":"3f429da418de4998b250a54400814c8e","appId":20000105,"parentAppId":0,"appName":"应用系统主题","appSecretKey":null,"createBy":"ceshi","createDate":1477379701000,"updateBy":null,"updateDate":1477379701000,"delFlag":0,"remarks":null},{"id":"ef4ca1dc5c444c6f817a338fa01413da","appId":20000105,"parentAppId":0,"appName":"应用系统主题","appSecretKey":null,"createBy":"ceshi","createDate":1477379875000,"updateBy":null,"updateDate":1477379875000,"delFlag":0,"remarks":null},{"id":"28e663b5d52f424494f3bf8fe280e21d","appId":100000034,"parentAppId":0,"appName":"和小宝O2O应用","appSecretKey":"6E30847A1E96BF2C","createBy":"1","createDate":1467636852000,"updateBy":"1","updateDate":1468484646000,"delFlag":0,"remarks":"和小宝"},{"id":"1899833e5fbf4dfba27a37e13cb5f932","appId":100000054,"parentAppId":0,"appName":"河北移动","appSecretKey":null,"createBy":null,"createDate":1478251859000,"updateBy":"1","updateDate":1478251859000,"delFlag":0,"remarks":"河北移动"},{"id":"d6605e4daf844f56b333f2d72692fb7a","appId":100000058,"parentAppId":0,"appName":"岭南优品","appSecretKey":null,"createBy":null,"createDate":1470193301000,"updateBy":"1","updateDate":1470195739000,"delFlag":0,"remarks":"岭南优品"},{"id":"2f2f4790e8014258960e61257cbb9695","appId":200000014,"parentAppId":0,"appName":"微品一元购应用","appSecretKey":"6E30847A1E96BF2C","createBy":"1","createDate":1468234942000,"updateBy":"1","updateDate":1469590204000,"delFlag":0,"remarks":"微品一元购自运营appInfo请勿修改"},{"id":"9a83504d443a47ebae8d62caf009155e","appId":200000018,"parentAppId":0,"appName":"梳理配置信息系统","appSecretKey":null,"createBy":"ceshi","createDate":1469442136000,"updateBy":"1","updateDate":1469775286000,"delFlag":0,"remarks":""},{"id":"b6a7dec2c82040519174f1ceda73026a","appId":200000047,"parentAppId":0,"appName":"新增查询的应用系统主题","appSecretKey":null,"createBy":"ceshi","createDate":1477379701000,"updateBy":null,"updateDate":1477379701000,"delFlag":0,"remarks":null},{"id":"d333f8c979dc4b74ab9f186e75dd5e18","appId":200000049,"parentAppId":0,"appName":"新增查询的应用系统主题","appSecretKey":null,"createBy":"ceshi","createDate":1477379875000,"updateBy":null,"updateDate":1477379875000,"delFlag":0,"remarks":null},{"id":"3ece622173634613b0dd914ddc460c27","appId":200000051,"parentAppId":0,"appName":"新增查询的应用系统主题","appSecretKey":null,"createBy":"ceshi","createDate":1478062037000,"updateBy":null,"updateDate":1478062037000,"delFlag":0,"remarks":null}]}
2016-11-18 13:04:18.122 [Thread-2] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@7a67e3c6: startup date [Fri Nov 18 13:04:02 CST 2016]; root of context hierarchy
2016-11-18 13:04:18.122 [Thread-2] INFO  o.s.w.c.s.GenericWebApplicationContext - Closing org.springframework.web.context.support.GenericWebApplicationContext@55a8dc49: startup date [Fri Nov 18 13:04:13 CST 2016]; parent: org.springframework.context.annotation.AnnotationConfigApplicationContext@7a67e3c6
2016-11-18 13:04:18.141 [Thread-2] INFO  c.a.p.imp.AbstractLogStream - Logfile closed: /home/vpclub/openshift/fabric/ipservice/./tmlog1.log
2016-11-18 13:04:18.142 [Thread-2] INFO  c.a.icatch.imp.thread.TaskManager - THREADS: using JDK thread pooling...
2016-11-18 13:04:18.152 [Thread-2] WARN  o.s.b.f.s.DisposableBeanAdapter - Invocation of destroy method 'close' failed on bean with name 'sqlSessionTemplate': java.lang.UnsupportedOperationException: Manual close is not allowed over a Spring managed SqlSession
2016-11-18 13:04:18.155 [Thread-2] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
